date,province,confirmed,released,deceased
5월28일,인천,22,0,0
5월29일,인천,18,0,0
5월30일,인천,5,1,0
5월31일,인천,3,0,0
6월1일,인천,18,4,0
6월2일,인천,8,0,0
6월3일,인천,17,0,0
6월4일,인천,7,7,0
6월5일,인천,6,2,0
6월6일,인천,11,3,0
6월7일,인천,6,8,0
6월8일,인천,4,0,0
6월9일,인천,3,3,0
6월10일,인천,8,6,0
6월11일,인천,6,9,0
6월12일,인천,1,4,0
6월13일,인천,1,1,0
6월14일,인천,8,6,0
6월15일,인천,8,2,0
6월16일,인천,2,3,1
6월17일,인천,2,0,0
6월18일,인천,1,6,0
6월19일,인천,0,3,0
6월20일,인천,5,4,0
6월21일,인천,0,2,0
6월22일,인천,1,2,0
6월23일,인천,1,1,0
6월24일,인천,3,4,0
6월25일,인천,1,8,0
6월26일,인천,2,49,0
6월27일,인천,1,19,1
6월28일,인천,0,14,-1
6월29일,인천,1,20,0
6월30일,인천,3,6,0
1월20일,전라남도,0,0,0
1월21일,전라남도,0,0,0
1월22일,전라남도,0,0,0
1월23일,전라남도,0,0,0
1월24일,전라남도,0,0,0
1월25일,전라남도,0,0,0
1월26일,전라남도,0,0,0
1월27일,전라남도,0,0,0
1월28일,전라남도,0,0,0
1월29일,전라남도,0,0,0
1월30일,전라남도,0,0,0
1월31일,전라남도,0,0,0
2월1일,전라남도,0,0,0
2월2일,전라남도,0,0,0
2월3일,전라남도,0,0,0
2월4일,전라남도,0,0,0
2월5일,전라남도,0,0,0
2월6일,전라남도,0,0,0
2월7일,전라남도,0,0,0
2월8일,전라남도,0,0,0
2월9일,전라남도,0,0,0
2월10일,전라남도,0,0,0
2월11일,전라남도,0,0,0
2월12일,전라남도,0,0,0
2월13일,전라남도,0,0,0
2월14일,전라남도,0,0,0
2월15일,전라남도,0,0,0
2월16일,전라남도,0,0,0
2월17일,전라남도,0,0,0
2월18일,전라남도,0,0,0
2월19일,전라남도,0,0,0
2월20일,전라남도,0,0,0
2월21일,전라남도,0,0,0
2월22일,전라남도,1,0,0
2월23일,전라남도,0,0,0
2월24일,전라남도,0,0,0
2월25일,전라남도,0,0,0
2월26일,전라남도,0,0,0
2월27일,전라남도,0,0,0
2월28일,전라남도,0,0,0
2월29일,전라남도,2,0,0
3월1일,전라남도,0,0,0
3월2일,전라남도,2,0,0
3월3일,전라남도,0,0,0
3월4일,전라남도,-1,0,0
3월5일,전라남도,0,0,0
3월6일,전라남도,0,0,0
3월7일,전라남도,0,0,0
3월8일,전라남도,0,0,0
3월9일,전라남도,0,1,0
3월10일,전라남도,0,0,0
3월11일,전라남도,0,0,0
3월12일,전라남도,0,0,0
3월13일,전라남도,0,0,0
3월14일,전라남도,0,1,0
3월15일,전라남도,0,0,0
3월16일,전라남도,0,0,0
3월17일,전라남도,0,0,0
3월18일,전라남도,1,0,0
3월19일,전라남도,0,1,0
3월20일,전라남도,0,0,0
3월21일,전라남도,0,0,0
3월22일,전라남도,1,0,0
3월23일,전라남도,0,0,0
3월24일,전라남도,0,0,0
3월25일,전라남도,2,0,0
3월26일,전라남도,0,0,0
3월27일,전라남도,0,0,0
3월28일,전라남도,0,0,0
3월29일,전라남도,1,0,0
3월30일,전라남도,0,0,0
3월31일,전라남도,0,0,0
4월1일,전라남도,3,0,0
4월2일,전라남도,2,0,0
4월3일,전라남도,1,0,0
4월4일,전라남도,0,1,0
4월5일,전라남도,0,0,0
4월6일,전라남도,0,0,0
4월7일,전라남도,0,0,0
4월8일,전라남도,0,0,0
4월9일,전라남도,0,0,0
4월10일,전라남도,0,0,0
4월11일,전라남도,0,1,0
4월12일,전라남도,0,0,0
4월13일,전라남도,0,1,0
4월14일,전라남도,0,0,0
4월15일,전라남도,0,1,0
4월16일,전라남도,0,0,0
4월17일,전라남도,0,0,0
4월18일,전라남도,0,0,0
4월19일,전라남도,0,1,0
4월20일,전라남도,0,0,0
4월21일,전라남도,0,0,0
4월22일,전라남도,0,0,0
4월23일,전라남도,0,0,0
4월24일,전라남도,0,0,0
4월25일,전라남도,0,0,0
4월26일,전라남도,0,1,0
4월27일,전라남도,0,0,0
4월28일,전라남도,0,1,0
4월29일,전라남도,0,0,0
4월30일,전라남도,0,1,0
5월1일,전라남도,0,1,0
5월2일,전라남도,0,0,0
5월3일,전라남도,0,0,0
5월4일,전라남도,1,0,0
5월5일,전라남도,0,0,0
5월6일,전라남도,0,0,0
5월7일,전라남도,0,0,0
5월8일,전라남도,0,0,0
5월9일,전라남도,0,0,0
5월10일,전라남도,0,0,0
5월11일,전라남도,0,0,0
5월12일,전라남도,0,0,0
5월13일,전라남도,0,0,0
5월14일,전라남도,1,1,0
5월15일,전라남도,1,0,0
5월16일,전라남도,0,0,0
5월17일,전라남도,0,0,0
5월18일,전라남도,0,1,0
5월19일,전라남도,0,-1,0
5월20일,전라남도,0,1,0
5월21일,전라남도,0,2,0
5월22일,전라남도,0,0,0
5월23일,전라남도,0,0,0
5월24일,전라남도,0,1,0
5월25일,전라남도,0,0,0
5월26일,전라남도,0,0,0
5월27일,전라남도,0,0,0
5월28일,전라남도,0,0,0
5월29일,전라남도,0,0,0
5월30일,전라남도,1,0,0
5월31일,전라남도,0,0,0
6월1일,전라남도,1,0,0
6월2일,전라남도,0,0,0
6월3일,전라남도,0,0,0
6월4일,전라남도,0,0,0
6월5일,전라남도,0,0,0
6월6일,전라남도,0,0,0
6월7일,전라남도,0,0,0
6월8일,전라남도,0,0,0
6월9일,전라남도,0,0,0
6월10일,전라남도,0,1,0
6월11일,전라남도,0,0,0
6월12일,전라남도,0,0,0
6월13일,전라남도,0,0,0
6월14일,전라남도,0,0,0
6월15일,전라남도,0,0,0
6월16일,전라남도,0,0,0
6월17일,전라남도,0,0,0
6월18일,전라남도,0,0,0
6월19일,전라남도,0,0,0
6월20일,전라남도,0,0,0
6월21일,전라남도,0,0,0
6월22일,전라남도,0,0,0
6월23일,전라남도,0,0,0
6월24일,전라남도,0,0,0
6월25일,전라남도,0,0,0
6월26일,전라남도,0,0,0
6월27일,전라남도,0,1,0
6월28일,전라남도,3,0,0
6월29일,전라남도,1,0,0
6월30일,전라남도,0,0,0
1월20일,전라북도,0,0,0
1월21일,전라북도,0,0,0
1월22일,전라북도,0,0,0
1월23일,전라북도,0,0,0
1월24일,전라북도,0,0,0
1월25일,전라북도,0,0,0
1월26일,전라북도,0,0,0
1월27일,전라북도,0,0,0
1월28일,전라북도,0,0,0
1월29일,전라북도,0,0,0
1월30일,전라북도,0,0,0
1월31일,전라북도,1,0,0
2월1일,전라북도,0,0,0
2월2일,전라북도,0,0,0
2월3일,전라북도,0,0,0
2월4일,전라북도,0,0,0
2월5일,전라북도,0,0,0
2월6일,전라북도,0,0,0
2월7일,전라북도,0,0,0
2월8일,전라북도,0,0,0
2월9일,전라북도,0,0,0
2월10일,전라북도,0,0,0
2월11일,전라북도,0,0,0
2월12일,전라북도,0,0,0
2월13일,전라북도,0,1,0
2월14일,전라북도,0,0,0
2월15일,전라북도,0,0,0
2월16일,전라북도,0,0,0
2월17일,전라북도,0,0,0
2월18일,전라북도,0,0,0
2월19일,전라북도,0,0,0
2월20일,전라북도,0,0,0
2월21일,전라북도,1,0,0
2월22일,전라북도,1,0,0
2월23일,전라북도,0,0,0
2월24일,전라북도,0,0,0
2월25일,전라북도,0,0,0
2월26일,전라북도,0,0,0
2월27일,전라북도,2,0,0
2월28일,전라북도,0,0,0
2월29일,전라북도,0,0,0
3월1일,전라북도,1,0,0
3월2일,전라북도,0,0,0
3월3일,전라북도,1,0,0
3월4일,전라북도,0,0,0
3월5일,전라북도,0,1,0
3월6일,전라북도,0,0,0
3월7일,전라북도,0,0,0
3월8일,전라북도,0,0,0
3월9일,전라북도,0,0,0
3월10일,전라북도,0,0,0
3월11일,전라북도,0,0,0
3월12일,전라북도,0,0,0
3월13일,전라북도,0,2,0
3월14일,전라북도,0,0,0
3월15일,전라북도,0,0,0
3월16일,전라북도,0,0,0
3월17일,전라북도,0,0,0
3월18일,전라북도,2,1,0
3월19일,전라북도,1,0,0
3월20일,전라북도,0,2,0
3월21일,전라북도,0,0,0
3월22일,전라북도,0,0,0
3월23일,전라북도,0,0,0
3월24일,전라북도,0,0,0
3월25일,전라북도,0,0,0
3월26일,전라북도,0,0,0
3월27일,전라북도,0,0,0
3월28일,전라북도,0,0,0
3월29일,전라북도,2,0,0
3월30일,전라북도,1,0,0
3월31일,전라북도,0,0,0
4월1일,전라북도,1,0,0
4월2일,전라북도,0,0,0
4월3일,전라북도,1,0,0
4월4일,전라북도,0,0,0
4월5일,전라북도,1,0,0
4월6일,전라북도,0,0,0
4월7일,전라북도,0,0,0
4월8일,전라북도,1,0,0
4월9일,전라북도,0,0,0
4월10일,전라북도,0,1,0
4월11일,전라북도,0,0,0
4월12일,전라북도,0,0,0
4월13일,전라북도,0,0,0
4월14일,전라북도,0,0,0
4월15일,전라북도,0,0,0
4월16일,전라북도,0,1,0
4월17일,전라북도,0,0,0
4월18일,전라북도,0,0,0
4월19일,전라북도,0,0,0
4월20일,전라북도,0,0,0
4월21일,전라북도,0,0,0
4월22일,전라북도,0,0,0
4월23일,전라북도,0,0,0
4월24일,전라북도,0,2,0
4월25일,전라북도,0,-1,0
4월26일,전라북도,1,0,0
4월27일,전라북도,0,0,0
4월28일,전라북도,0,0,0
4월29일,전라북도,0,0,0
4월30일,전라북도,0,1,0
5월1일,전라북도,0,1,0
5월2일,전라북도,0,0,0
5월3일,전라북도,0,0,0
5월4일,전라북도,0,0,0
5월5일,전라북도,0,0,0
5월6일,전라북도,0,0,0
5월7일,전라북도,0,2,0
5월8일,전라북도,1,0,0
5월9일,전라북도,0,0,0
5월10일,전라북도,0,0,0
5월11일,전라북도,0,0,0
5월12일,전라북도,0,0,0
5월13일,전라북도,1,0,0
5월14일,전라북도,0,0,0
5월15일,전라북도,0,0,0
5월16일,전라북도,0,2,0
5월17일,전라북도,0,0,0
5월18일,전라북도,0,2,0
5월19일,전라북도,0,1,0
5월20일,전라북도,1,0,0
5월21일,전라북도,0,0,0
5월22일,전라북도,0,0,0
5월23일,전라북도,0,0,0
5월24일,전라북도,0,0,0
5월25일,전라북도,0,0,0
5월26일,전라북도,0,0,0
5월27일,전라북도,0,0,0
5월28일,전라북도,0,0,0
5월29일,전라북도,0,0,0
5월30일,전라북도,0,0,0
5월31일,전라북도,0,0,0
6월1일,전라북도,0,0,0
6월2일,전라북도,0,0,0
6월3일,전라북도,0,0,0
6월4일,전라북도,0,0,0
6월5일,전라북도,0,0,0
6월6일,전라북도,0,0,0
6월7일,전라북도,0,0,0
6월8일,전라북도,0,0,0
6월9일,전라북도,0,0,0
6월10일,전라북도,0,0,0
6월11일,전라북도,0,0,0
6월12일,전라북도,0,0,0
6월13일,전라북도,0,0,0
6월14일,전라북도,0,0,0
6월15일,전라북도,0,0,0
6월16일,전라북도,0,1,0
6월17일,전라북도,0,0,0
6월18일,전라북도,1,0,0
6월19일,전라북도,0,0,0
6월20일,전라북도,1,0,0
6월21일,전라북도,0,0,0
6월22일,전라북도,1,0,0
6월23일,전라북도,0,0,0
6월24일,전라북도,1,0,0
6월25일,전라북도,0,0,0
6월26일,전라북도,0,0,0
6월27일,전라북도,1,0,0
6월28일,전라북도,0,1,0
6월29일,전라북도,1,0,0
6월30일,전라북도,0,0,0
1월20일,제주도,0,0,0
1월21일,제주도,0,0,0
1월22일,제주도,0,0,0
1월23일,제주도,0,0,0
1월24일,제주도,0,0,0
1월25일,제주도,0,0,0
1월26일,제주도,0,0,0
1월27일,제주도,0,0,0
1월28일,제주도,0,0,0
1월29일,제주도,0,0,0
1월30일,제주도,0,0,0
1월31일,제주도,0,0,0
2월1일,제주도,0,0,0
2월2일,제주도,0,0,0
2월3일,제주도,0,0,0
2월4일,제주도,0,0,0
2월5일,제주도,0,0,0
2월6일,제주도,0,0,0
2월7일,제주도,0,0,0
2월8일,제주도,0,0,0
2월9일,제주도,0,0,0
2월10일,제주도,0,0,0
2월11일,제주도,0,0,0
2월12일,제주도,0,0,0
2월13일,제주도,0,0,0
2월14일,제주도,0,0,0
2월15일,제주도,0,0,0
2월16일,제주도,0,0,0
2월17일,제주도,0,0,0
2월18일,제주도,0,0,0
2월19일,제주도,0,0,0
2월20일,제주도,0,0,0
2월21일,제주도,1,0,0
2월22일,제주도,0,0,0
2월23일,제주도,1,0,0
2월24일,제주도,0,0,0
2월25일,제주도,0,0,0
2월26일,제주도,0,0,0
2월27일,제주도,0,0,0
2월28일,제주도,0,0,0
2월29일,제주도,0,0,0
3월1일,제주도,0,0,0
3월2일,제주도,0,0,0
3월3일,제주도,1,0,0
3월4일,제주도,0,0,0
3월5일,제주도,1,0,0
3월6일,제주도,0,0,0
3월7일,제주도,0,0,0
3월8일,제주도,0,0,0
3월9일,제주도,0,1,0
3월10일,제주도,0,0,0
3월11일,제주도,0,0,0
3월12일,제주도,0,0,0
3월13일,제주도,0,0,0
3월14일,제주도,0,0,0
3월15일,제주도,0,0,0
3월16일,제주도,0,1,0
3월17일,제주도,0,0,0
3월18일,제주도,0,0,0
3월19일,제주도,0,0,0
3월20일,제주도,0,0,0
3월21일,제주도,0,0,0
3월22일,제주도,0,1,0
3월23일,제주도,0,0,0
3월24일,제주도,0,1,0
3월25일,제주도,2,0,0
3월26일,제주도,0,0,0
3월27일,제주도,1,0,0
3월28일,제주도,1,0,0
3월29일,제주도,0,0,0
3월30일,제주도,1,0,0
3월31일,제주도,0,-1,0
4월1일,제주도,0,0,0
4월2일,제주도,0,0,0
4월3일,제주도,0,0,0
4월4일,제주도,0,1,0
4월5일,제주도,3,0,0
4월6일,제주도,0,0,0
4월7일,제주도,0,0,0
4월8일,제주도,0,0,0
4월9일,제주도,0,0,0
4월10일,제주도,0,0,0
4월11일,제주도,0,0,0
4월12일,제주도,0,0,0
4월13일,제주도,0,1,0
4월14일,제주도,0,0,0
4월15일,제주도,1,0,0
4월16일,제주도,0,0,0
4월17일,제주도,0,0,0
4월18일,제주도,0,1,0
4월19일,제주도,0,0,0
4월20일,제주도,0,0,0
4월21일,제주도,0,0,0
4월22일,제주도,0,2,0
4월23일,제주도,0,0,0
4월24일,제주도,0,0,0
4월25일,제주도,0,0,0
4월26일,제주도,0,-1,0
4월27일,제주도,0,1,0
4월28일,제주도,0,-1,0
4월29일,제주도,0,1,0
4월30일,제주도,0,0,0
5월1일,제주도,0,0,0
5월2일,제주도,0,0,0
5월3일,제주도,0,0,0
5월4일,제주도,0,0,0
5월5일,제주도,0,0,0
5월6일,제주도,0,4,0
5월7일,제주도,0,0,0
5월8일,제주도,0,0,0
5월9일,제주도,0,1,0
5월10일,제주도,1,0,0
5월11일,제주도,0,0,0
5월12일,제주도,0,-1,0
5월13일,제주도,0,0,0
5월14일,제주도,0,0,0
5월15일,제주도,0,0,0
5월16일,제주도,0,-1,0
5월17일,제주도,0,0,0
5월18일,제주도,0,0,0
5월19일,제주도,0,0,0
5월20일,제주도,0,2,0
5월21일,제주도,0,0,0
5월22일,제주도,0,0,0
5월23일,제주도,0,0,0
5월24일,제주도,0,0,0
5월25일,제주도,0,0,0
5월26일,제주도,0,0,0
5월27일,제주도,0,0,0
5월28일,제주도,0,0,0
5월29일,제주도,0,0,0
5월30일,제주도,0,0,0
5월31일,제주도,1,0,0
6월1일,제주도,0,0,0
6월2일,제주도,0,0,0
6월3일,제주도,0,0,0
6월4일,제주도,0,0,0
6월5일,제주도,0,0,0
6월6일,제주도,0,0,0
6월7일,제주도,0,0,0
6월8일,제주도,0,0,0
6월9일,제주도,0,0,0
6월10일,제주도,0,0,0
6월11일,제주도,0,0,0
6월12일,제주도,0,0,0
6월13일,제주도,0,1,0
6월14일,제주도,0,1,0
6월15일,제주도,0,0,0
6월16일,제주도,0,0,0
6월17일,제주도,1,0,0
6월18일,제주도,0,0,0
6월19일,제주도,3,0,0
6월20일,제주도,0,0,0
6월21일,제주도,0,0,0
6월22일,제주도,0,0,0
6월23일,제주도,0,0,0
6월24일,제주도,0,0,0
6월25일,제주도,0,1,0
6월26일,제주도,0,0,0
6월27일,제주도,0,0,0
6월28일,제주도,0,0,0
6월29일,제주도,0,0,0
6월30일,제주도,0,0,0
1월20일,충청남도,0,0,0
1월21일,충청남도,0,0,0
1월22일,충청남도,0,0,0
1월23일,충청남도,0,0,0
1월24일,충청남도,0,0,0
1월25일,충청남도,0,0,0
1월26일,충청남도,0,0,0
1월27일,충청남도,0,0,0
1월28일,충청남도,0,0,0
1월29일,충청남도,0,0,0
1월30일,충청남도,0,0,0
1월31일,충청남도,0,0,0
2월1일,충청남도,0,0,0
2월2일,충청남도,0,0,0
2월3일,충청남도,0,0,0
2월4일,충청남도,0,0,0
2월5일,충청남도,0,0,0
2월6일,충청남도,0,0,0
2월7일,충청남도,0,0,0
2월8일,충청남도,0,0,0
2월9일,충청남도,0,0,0
2월10일,충청남도,0,0,0
2월11일,충청남도,0,0,0
2월12일,충청남도,0,0,0
2월13일,충청남도,0,0,0
2월14일,충청남도,0,0,0
2월15일,충청남도,0,0,0
2월16일,충청남도,0,0,0
2월17일,충청남도,0,0,0
2월18일,충청남도,0,0,0
2월19일,충청남도,0,0,0
2월20일,충청남도,0,0,0
2월21일,충청남도,1,0,0
2월22일,충청남도,0,0,0
2월23일,충청남도,0,0,0
2월24일,충청남도,0,0,0
2월25일,충청남도,1,0,0
2월26일,충청남도,1,0,0
2월27일,충청남도,9,0,0
2월28일,충청남도,23,0,0
2월29일,충청남도,20,0,0
3월1일,충청남도,13,0,0
3월2일,충청남도,10,0,0
3월3일,충청남도,3,0,0
3월4일,충청남도,1,0,0
3월5일,충청남도,4,0,0
3월6일,충청남도,4,0,0
3월7일,충청남도,2,0,0
3월8일,충청남도,6,0,0
3월9일,충청남도,4,1,0
3월10일,충청남도,2,0,0
3월11일,충청남도,8,0,0
3월12일,충청남도,2,4,0
3월13일,충청남도,1,2,0
3월14일,충청남도,0,2,0
3월15일,충청남도,0,1,0
3월16일,충청남도,0,2,0
3월17일,충청남도,0,3,0
3월18일,충청남도,3,1,0
3월19일,충청남도,0,15,0
3월20일,충청남도,1,1,0
3월21일,충청남도,0,7,0
3월22일,충청남도,1,0,0
3월23일,충청남도,0,5,0
3월24일,충청남도,0,12,0
3월25일,충청남도,3,9,0
3월26일,충청남도,1,3,0
3월27일,충청남도,0,10,0
3월28일,충청남도,2,3,0
3월29일,충청남도,1,2,0
3월30일,충청남도,0,0,0
3월31일,충청남도,1,7,0
4월1일,충청남도,3,1,0
4월2일,충청남도,2,4,0
4월3일,충청남도,1,2,0
4월4일,충청남도,1,5,0
4월5일,충청남도,0,0,0
4월6일,충청남도,1,0,0
4월7일,충청남도,1,2,0
4월8일,충청남도,0,2,0
4월9일,충청남도,1,-1,0
4월10일,충청남도,0,0,0
4월11일,충청남도,0,1,0
4월12일,충청남도,1,2,0
4월13일,충청남도,0,1,0
4월14일,충청남도,0,4,0
4월15일,충청남도,0,1,0
4월16일,충청남도,0,1,0
4월17일,충청남도,0,0,0
4월18일,충청남도,2,4,0
4월19일,충청남도,0,3,0
4월20일,충청남도,0,0,0
4월21일,충청남도,0,1,0
4월22일,충청남도,0,-1,0
4월23일,충청남도,0,1,0
4월24일,충청남도,0,0,0
4월25일,충청남도,0,0,0
4월26일,충청남도,0,0,0
4월27일,충청남도,1,0,0
4월28일,충청남도,0,0,0
4월29일,충청남도,1,0,0
4월30일,충청남도,0,4,0
5월1일,충청남도,0,1,0
5월2일,충청남도,0,0,0
5월3일,충청남도,0,0,0
5월4일,충청남도,0,0,0
5월5일,충청남도,0,0,0
5월6일,충청남도,0,0,0
5월7일,충청남도,0,0,0
5월8일,충청남도,0,2,0
5월9일,충청남도,0,3,0
5월10일,충청남도,0,0,0
5월11일,충청남도,0,1,0
5월12일,충청남도,0,2,0
5월13일,충청남도,0,2,0
5월14일,충청남도,1,0,0
5월15일,충청남도,0,1,0
5월16일,충청남도,0,0,0
5월17일,충청남도,0,1,0
5월18일,충청남도,0,0,0
5월19일,충청남도,0,0,0
5월20일,충청남도,0,1,0
5월21일,충청남도,1,0,0
5월22일,충청남도,0,0,0
5월23일,충청남도,0,0,0
5월24일,충청남도,0,0,0
5월25일,충청남도,0,0,0
5월26일,충청남도,0,0,0
5월27일,충청남도,0,0,0
5월28일,충청남도,1,0,0
5월29일,충청남도,0,0,0
5월30일,충청남도,0,1,0
5월31일,충청남도,0,0,0
6월1일,충청남도,0,0,0
6월2일,충청남도,0,0,0
6월3일,충청남도,0,0,0
6월4일,충청남도,0,0,0
6월5일,충청남도,1,1,0
6월6일,충청남도,1,0,0
6월7일,충청남도,0,0,0
6월8일,충청남도,0,0,0
6월9일,충청남도,2,0,0
6월10일,충청남도,0,0,0
6월11일,충청남도,0,0,0
6월12일,충청남도,0,1,0
6월13일,충청남도,1,0,0
6월14일,충청남도,0,0,0
6월15일,충청남도,1,0,0
6월16일,충청남도,0,0,0
6월17일,충청남도,1,0,0
6월18일,충청남도,3,0,0
6월19일,충청남도,0,0,0
6월20일,충청남도,2,0,0
6월21일,충청남도,1,0,0
6월22일,충청남도,2,0,0
6월23일,충청남도,0,0,0
6월24일,충청남도,1,2,0
6월25일,충청남도,1,0,0
6월26일,충청남도,3,2,0
6월27일,충청남도,0,0,0
6월28일,충청남도,1,0,0
6월29일,충청남도,0,2,0
6월30일,충청남도,0,0,0
1월20일,충청북도,0,0,0
1월21일,충청북도,0,0,0
1월22일,충청북도,0,0,0
1월23일,충청북도,0,0,0
1월24일,충청북도,0,0,0
1월25일,충청북도,0,0,0
1월26일,충청북도,0,0,0
1월27일,충청북도,0,0,0
1월28일,충청북도,0,0,0
1월29일,충청북도,0,0,0
1월30일,충청북도,0,0,0
1월31일,충청북도,0,0,0
2월1일,충청북도,0,0,0
2월2일,충청북도,0,0,0
2월3일,충청북도,0,0,0
2월4일,충청북도,0,0,0
2월5일,충청북도,0,0,0
2월6일,충청북도,0,0,0
2월7일,충청북도,0,0,0
2월8일,충청북도,0,0,0
2월9일,충청북도,0,0,0
2월10일,충청북도,0,0,0
2월11일,충청북도,0,0,0
2월12일,충청북도,0,0,0
2월13일,충청북도,0,0,0
2월14일,충청북도,0,0,0
2월15일,충청북도,0,0,0
2월16일,충청북도,0,0,0
2월17일,충청북도,0,0,0
2월18일,충청북도,0,0,0
2월19일,충청북도,0,0,0
2월20일,충청북도,0,0,0
2월21일,충청북도,1,0,0
2월22일,충청북도,2,0,0
2월23일,충청북도,0,0,0
2월24일,충청북도,0,0,0
2월25일,충청북도,2,0,0
2월26일,충청북도,0,0,0
2월27일,충청북도,3,0,0
2월28일,충청북도,1,0,0
2월29일,충청북도,1,0,0
3월1일,충청북도,1,0,0
3월2일,충청북도,0,0,0
3월3일,충청북도,0,0,0
3월4일,충청북도,0,0,0
3월5일,충청북도,1,1,0
3월6일,충청북도,3,0,0
3월7일,충청북도,5,0,0
3월8일,충청북도,4,0,0
3월9일,충청북도,1,2,0
3월10일,충청북도,0,0,0
3월11일,충청북도,2,0,0
3월12일,충청북도,0,1,0
3월13일,충청북도,0,0,0
3월14일,충청북도,1,1,0
3월15일,충청북도,3,1,0
3월16일,충청북도,0,0,0
3월17일,충청북도,0,-1,0
3월18일,충청북도,1,0,0
3월19일,충청북도,1,0,0
3월20일,충청북도,0,1,0
3월21일,충청북도,1,2,0
3월22일,충청북도,1,1,0
3월23일,충청북도,2,0,0
3월24일,충청북도,1,2,0
3월25일,충청북도,0,2,0
3월26일,충청북도,1,1,0
3월27일,충청북도,2,3,0
3월28일,충청북도,0,4,0
3월29일,충청북도,0,0,0
3월30일,충청북도,3,0,0
3월31일,충청북도,0,1,0
4월1일,충청북도,0,1,0
4월2일,충청북도,0,0,0
4월3일,충청북도,1,2,0
4월4일,충청북도,0,2,0
4월5일,충청북도,0,1,0
4월6일,충청북도,0,1,0
4월7일,충청북도,0,0,0
4월8일,충청북도,0,0,0
4월9일,충청북도,0,1,0
4월10일,충청북도,0,-2,0
4월11일,충청북도,0,0,0
4월12일,충청북도,0,1,0
4월13일,충청북도,0,2,0
4월14일,충청북도,0,0,0
4월15일,충청북도,0,0,0
4월16일,충청북도,0,3,0
4월17일,충청북도,0,3,0
4월18일,충청북도,0,1,0
4월19일,충청북도,0,0,0
4월20일,충청북도,0,0,0
4월21일,충청북도,0,1,0
4월22일,충청북도,0,0,0
4월23일,충청북도,0,1,0
4월24일,충청북도,0,0,0
4월25일,충청북도,0,0,0
4월26일,충청북도,0,0,0
4월27일,충청북도,0,0,0
4월28일,충청북도,0,0,0
4월29일,충청북도,0,0,0
4월30일,충청북도,0,1,0
5월1일,충청북도,0,0,0
5월2일,충청북도,0,0,0
5월3일,충청북도,0,1,0
5월4일,충청북도,0,0,0
5월5일,충청북도,0,0,0
5월6일,충청북도,0,0,0
5월7일,충청북도,1,0,0
5월8일,충청북도,1,-1,0
5월9일,충청북도,0,0,0
5월10일,충청북도,2,1,0
5월11일,충청북도,3,0,0
5월12일,충청북도,0,0,0
5월13일,충청북도,0,1,0
5월14일,충청북도,3,0,0
5월15일,충청북도,0,0,0
5월16일,충청북도,1,0,0
5월17일,충청북도,0,0,0
5월18일,충청북도,3,0,0
5월19일,충청북도,0,0,0
5월20일,충청북도,0,1,0
5월21일,충청북도,0,0,0
5월22일,충청북도,0,0,0
5월23일,충청북도,0,1,0
5월24일,충청북도,0,1,0
5월25일,충청북도,0,0,0
5월26일,충청북도,1,0,0
5월27일,충청북도,0,0,0
5월28일,충청북도,0,0,0
5월29일,충청북도,0,0,0
5월30일,충청북도,0,3,0
5월31일,충청북도,0,0,0
6월1일,충청북도,0,0,0
6월2일,충청북도,0,0,0
6월3일,충청북도,0,0,0
6월4일,충청북도,0,0,0
6월5일,충청북도,0,0,0
6월6일,충청북도,0,0,0
6월7일,충청북도,1,0,0
6월8일,충청북도,0,0,0
6월9일,충청북도,0,0,0
6월10일,충청북도,0,0,0
6월11일,충청북도,0,3,0
6월12일,충청북도,0,0,0
6월13일,충청북도,0,0,0
6월14일,충청북도,0,0,0
6월15일,충청북도,0,0,0
6월16일,충청북도,0,3,0
6월17일,충청북도,0,0,0
6월18일,충청북도,0,0,0
6월19일,충청북도,0,0,0
6월20일,충청북도,0,0,0
6월21일,충청북도,0,0,0
6월22일,충청북도,0,1,0
6월23일,충청북도,1,0,0
6월24일,충청북도,0,0,0
6월25일,충청북도,0,1,0
6월26일,충청북도,0,3,0
6월27일,충청북도,1,0,0
6월28일,충청북도,1,0,0
6월29일,충청북도,0,0,0
6월30일,충청북도,1,0,0
